resp_flag,GEND,AART,ADBT,ADEP,AHBP,AHCH,ARES,AHRT,ADGS,AHRL,AVIS,BANK,FINI,INLI,INMEDI,INVE,IOLP,ONLA,SGFA,SGLL,SGOE,SGSE,SGTC,NOC19,NAH19,age,c210apvt,c210b200,c210blu,c210bpvt,c210cip,c210ebi,c210hmi,c210hva,c210kses,c210mah,c210mob,c210mys,c210pdv,c210pmr,c210poo,c210psu,c210pwc,c210wht,ilor,meda,pdpe,tins,zhip19
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,76,88,18,24,12,46,51,62,541,85,56,1,4,17,45,48,63,31,60,1,86,36,3,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,3,73,97,64,20,3,81,82,101,339,99,46,0,4,13,48,84,99,58,64,7,86,36,4,3
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,3,4,72,94,5,8,6,83,82,104,501,106,59,0,5,13,47,65,78,23,68,99,61,46,2,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,4,69,86,12,17,14,18,37,40,557,79,53,0,3,21,42,57,83,40,54,19,61,46,10,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,70,93,5,18,7,49,55,64,565,87,61,0,4,19,41,55,57,29,63,7,61,46,4,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,69,94,8,15,6,77,75,94,722,105,52,0,5,10,53,59,86,38,72,19,61,46,4,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,79,93,2,11,7,84,83,106,821,119,53,0,6,16,42,68,93,34,74,3,61,46,2,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,70,91,12,9,9,29,43,48,467,90,46,0,4,18,38,33,27,28,78,7,61,46,3,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,1,4,66,83,2,16,17,32,42,50,647,82,52,0,3,12,45,42,70,33,52,17,61,46,5,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,77,85,33,35,15,32,46,50,293,74,49,0,3,12,41,52,77,61,44,7,61,46,2,1
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,0,1,78,95,16,18,5,49,52,64,419,87,50,16,4,17,53,52,46,40,57,12,62,37,2,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,69,93,11,20,7,41,50,58,462,83,46,0,4,19,47,29,40,41,57,99,62,37,3,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,63,14,18,37,1,20,21,16,60,62,56,3,32,21,45,2,19,57,99,62,37,1,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,1,74,92,8,12,8,67,67,81,467,95,51,0,5,13,53,51,75,32,76,1,62,37,2,5
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,2,3,72,88,10,21,12,66,65,80,415,83,59,33,3,25,15,73,65,28,70,7,62,37,10,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,79,93,5,12,7,45,52,61,462,83,44,0,4,22,38,24,47,32,63,7,62,37,4,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,65,67,19,24,33,19,37,41,150,76,48,22,4,29,25,13,17,28,52,99,62,37,2,5
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,81,8,34,19,14,33,37,280,70,49,0,3,16,42,8,21,59,36,7,62,37,2,3
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,65,58,9,23,42,5,27,29,33,69,52,21,3,24,31,22,9,36,55,99,62,37,1,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,68,7,36,32,8,30,32,178,67,44,0,3,20,28,16,9,42,40,3,62,37,2,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,75,78,15,32,22,12,32,35,519,72,43,0,3,19,39,10,12,46,32,10,62,37,7,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,95,15,10,5,70,69,85,408,94,50,0,4,17,51,73,74,48,75,6,62,37,2,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,91,10,10,9,18,35,40,133,78,72,65,4,21,48,84,34,10,68,19,62,37,3,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,75,90,58,5,10,31,41,49,455,93,48,1,6,26,24,22,2,5,75,13,62,37,5,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,0,1,72,93,44,4,7,72,71,87,932,119,48,0,6,19,35,37,4,4,79,12,62,37,8,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,1,3,70,86,13,4,14,58,61,72,567,102,45,1,6,18,23,35,36,9,79,12,62,37,7,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,71,98,10,4,2,57,62,71,901,106,35,2,6,8,19,17,34,5,79,27,62,37,8,5
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,95,7,11,5,41,49,58,569,97,36,0,6,15,22,13,20,15,62,12,62,37,5,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,70,75,7,22,25,26,42,46,445,79,50,0,3,19,34,33,80,44,42,7,62,37,2,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,62,11,21,38,6,28,30,188,64,42,0,3,18,25,5,12,61,29,3,62,37,3,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,77,11,15,23,26,41,46,428,80,45,0,4,15,26,30,55,31,61,6,62,37,3,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,87,8,8,13,53,56,67,484,93,45,0,5,21,30,38,43,11,79,12,62,37,4,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,1,2,72,98,2,16,2,63,64,77,492,95,58,0,4,17,51,78,99,25,70,12,62,37,3,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,98,12,5,2,81,62,74,354,107,77,0,6,12,59,72,47,4,93,6,49,54,8,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,74,93,7,20,7,81,80,101,456,99,44,0,4,15,50,35,38,39,63,6,62,37,3,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,3,71,97,6,13,3,75,74,92,593,102,57,0,4,15,48,78,97,27,72,2,62,37,6,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,2,74,93,4,5,7,85,85,107,550,113,53,0,6,12,56,78,90,41,84,4,62,37,8,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,3,3,76,91,3,27,9,26,42,46,336,80,55,15,4,18,43,72,80,44,50,19,62,37,4,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,77,93,7,25,7,60,58,74,360,85,54,3,4,23,39,76,88,45,54,99,62,37,1,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,3,74,81,14,26,19,44,51,60,293,79,50,1,3,16,44,61,71,57,52,10,62,37,2,8
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,4,2,72,84,14,25,16,40,50,57,183,75,53,28,3,14,43,57,35,45,42,5,62,37,2,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,66,48,21,27,52,2,22,23,0,60,48,0,2,22,31,0,12,66,50,19,62,37,3,1
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,0,1,65,96,32,9,4,44,54,60,730,100,72,0,5,10,68,44,83,7,76,9,75,35,6,5
0,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,1,2,73,94,48,10,6,91,94,124,413,109,52,0,5,10,56,86,94,51,75,7,86,36,5,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,74,86,19,24,14,32,43,50,206,75,52,3,4,20,39,68,97,43,55,19,75,35,10,9
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,1,77,67,15,27,33,12,32,35,137,65,51,1,2,19,37,54,85,59,34,2,75,35,3,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,70,95,36,13,5,77,75,94,848,124,69,0,6,13,66,37,85,11,63,10,75,35,6,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,67,98,5,7,2,36,44,54,408,83,64,0,4,28,43,52,80,20,44,99,75,35,1,7
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,Y,0,0,69,90,37,20,10,50,53,65,226,86,63,2,4,15,56,58,85,16,60,1,75,35,1,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,71,50,41,38,50,5,27,29,70,65,47,23,3,18,30,52,76,61,36,12,86,36,3,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,5,4,70,76,23,33,24,12,33,35,121,67,47,24,3,18,44,47,67,55,47,5,86,36,4,3
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,93,13,22,7,51,54,66,289,82,51,1,4,17,51,35,90,34,57,7,86,36,4,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,1,4,78,87,65,30,13,63,64,77,269,87,45,0,4,13,43,70,99,63,56,99,86,36,1,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,2,66,77,2,22,23,26,41,46,220,77,50,0,3,20,34,56,89,46,49,99,86,36,1,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,68,84,31,31,16,16,36,39,210,70,59,7,4,32,34,56,84,31,55,17,86,36,3,7
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,3,3,70,68,57,40,32,16,35,39,125,67,45,2,3,7,46,63,98,65,36,7,86,36,4,8
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,0,2,76,96,11,7,4,88,90,115,532,116,62,0,6,12,57,87,99,29,79,22,86,36,4,8
0,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,65,88,17,26,12,36,47,54,148,79,49,0,4,19,48,58,99,46,53,4,86,36,5,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,70,76,31,27,24,36,44,54,143,73,48,0,3,20,37,53,95,57,49,12,86,36,6,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,0,3,74,68,11,39,32,8,29,32,125,65,50,5,3,27,36,44,77,50,36,12,86,36,4,3
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,90,18,19,10,60,61,74,271,85,51,2,4,19,43,59,85,38,69,12,86,36,2,5
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,78,73,8,20,27,16,35,39,178,70,48,0,3,22,34,49,90,52,53,1,86,36,3,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,65,90,17,27,10,34,45,52,285,76,48,26,3,15,44,54,34,45,53,12,75,35,2,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,81,10,27,19,10,32,34,181,70,45,0,4,20,39,32,75,56,45,25,75,35,11,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,65,67,11,44,33,13,33,36,163,69,46,0,3,15,32,43,84,62,38,6,75,35,5,7
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,4,68,94,64,16,6,74,73,90,340,92,48,0,4,13,54,75,99,54,66,0,75,35,3,3
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,4,76,90,71,20,10,80,77,99,410,99,47,4,4,11,54,76,96,57,58,13,75,35,1,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,70,93,13,21,7,55,60,69,317,84,52,0,4,13,55,81,99,49,59,99,75,35,3,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,95,80,18,5,77,76,95,328,95,48,0,4,14,56,80,99,52,55,12,75,35,3,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,77,79,35,31,21,22,39,43,166,75,53,43,3,16,43,72,54,39,45,12,75,35,4,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,7,67,86,55,14,14,21,39,42,837,88,53,1,4,19,43,35,35,39,63,19,75,35,9,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,66,92,40,15,8,67,69,81,577,93,57,26,4,12,49,79,74,37,64,13,75,35,7,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,71,98,63,11,2,92,98,129,852,127,46,0,6,17,51,71,89,55,80,99,64,42,1,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,70,98,28,8,2,69,69,84,684,104,79,98,5,13,57,89,2,0,91,6,64,42,5,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,3,69,95,4,12,5,67,66,82,444,99,49,0,5,22,37,60,52,36,78,6,64,42,4,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,70,98,1,3,2,91,94,123,752,123,62,0,6,6,63,81,94,24,77,19,64,42,5,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,3,77,90,6,4,11,97,115,157,980,136,54,0,6,9,60,80,99,56,90,20,64,42,8,7
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,68,98,45,2,2,46,53,62,461,96,31,0,7,5,22,39,44,19,80,8,64,42,9,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,65,94,11,12,6,75,74,92,753,111,57,0,5,21,50,77,99,30,69,19,64,42,7,5
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,70,95,2,7,5,72,70,87,899,109,44,0,5,21,33,29,63,23,81,7,64,42,3,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,71,94,14,10,6,22,38,43,262,84,68,2,5,23,44,78,49,17,74,3,64,42,4,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,65,92,0,16,8,63,64,77,740,101,54,0,5,14,49,50,47,34,66,27,64,42,4,7
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,0,3,76,90,10,13,10,60,62,73,132,89,46,23,4,17,37,32,11,35,76,17,64,42,3,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,0,2,68,98,21,9,2,68,66,83,642,97,63,37,4,16,50,87,63,26,79,19,64,42,6,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,66,98,7,11,2,68,67,83,693,98,57,0,4,20,40,65,74,34,74,3,64,42,2,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,65,76,24,14,24,26,40,46,505,86,45,22,4,22,27,28,17,28,58,12,64,42,3,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,0,2,78,89,18,15,11,75,74,92,956,109,62,0,5,30,36,57,65,26,67,9,64,42,6,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,71,97,31,10,3,96,113,151,974,134,59,4,6,8,64,89,96,38,79,37,64,42,10,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,79,94,14,10,6,22,38,43,262,84,68,2,5,23,44,78,49,17,74,1,64,42,2,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,96,10,8,4,82,82,103,866,121,55,0,6,15,53,69,76,33,78,14,64,42,8,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,0,3,75,95,21,7,5,84,84,106,626,117,48,0,6,14,52,57,63,37,81,4,64,42,5,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,74,12,28,26,21,38,42,452,75,52,0,3,19,36,27,66,52,41,1,64,42,2,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,85,22,24,15,33,48,51,45,79,52,93,4,17,37,21,7,36,51,11,64,42,4,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,0,1,65,68,16,26,32,2,23,23,154,66,46,0,3,22,35,26,30,46,38,1,75,35,3,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,5,72,93,31,9,7,44,50,60,705,95,48,0,4,14,45,24,29,24,68,23,64,42,8,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,0,70,97,7,9,3,77,76,94,655,103,59,0,4,18,47,82,99,26,69,6,64,42,4,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,74,67,9,29,33,55,63,69,190,86,62,0,4,17,43,36,18,11,99,3,64,42,1,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,7,72,86,4,36,14,40,47,57,486,79,54,0,3,17,45,58,82,49,40,19,64,42,1,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,70,92,3,24,8,45,50,61,536,88,53,0,4,22,35,53,46,39,56,11,64,42,2,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,3,67,88,3,35,12,60,62,73,385,84,51,1,2,19,33,72,92,66,37,99,64,42,2,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,0,3,68,93,4,14,7,85,83,107,694,110,59,2,5,10,61,92,98,36,79,17,64,42,6,7
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,1,68,86,7,20,14,41,49,58,364,84,50,0,3,16,31,38,49,44,51,7,64,42,4,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,76,96,20,8,4,79,78,98,639,107,59,0,5,15,52,58,70,23,86,99,64,42,2,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,69,77,2,9,23,31,41,49,431,81,40,0,4,13,25,28,41,19,59,6,64,42,2,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,3,70,93,6,9,7,72,72,88,804,116,62,0,6,9,55,86,96,31,82,25,64,42,8,9
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,65,99,21,12,1,74,73,90,853,105,62,0,6,10,52,60,57,26,80,17,64,42,3,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,2,67,92,6,10,8,55,59,69,639,90,46,0,4,22,37,43,75,61,67,99,64,42,2,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,67,81,3,28,19,25,40,45,129,73,50,31,3,18,41,54,40,46,50,99,64,42,3,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,3,78,91,6,31,9,67,64,81,440,89,52,0,3,10,36,77,99,53,49,99,64,42,4,9
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,0,3,79,91,12,36,9,36,46,54,483,78,48,0,3,16,30,4,27,49,25,9,64,42,7,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,94,7,15,6,77,75,94,697,108,55,1,4,13,48,75,81,38,68,7,64,42,6,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,66,95,17,24,5,67,67,82,394,92,54,0,4,13,53,87,99,43,63,99,75,35,2,7
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,0,3,70,78,9,28,22,21,39,42,399,79,48,0,4,18,32,32,72,42,35,99,42,62,1,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,78,89,19,18,11,69,67,84,422,95,51,0,4,19,44,68,99,57,60,7,42,62,2,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,0,2,68,94,9,20,6,60,63,73,456,92,50,0,4,19,39,54,73,44,60,7,42,62,3,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,76,73,3,23,27,14,33,37,325,71,53,0,2,19,37,18,32,44,40,99,42,62,2,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,74,85,2,28,15,34,46,52,264,76,55,32,3,11,51,62,68,37,55,5,42,62,2,4
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,93,45,12,7,66,64,80,505,98,57,0,4,16,41,59,60,33,78,4,42,62,3,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,0,1,65,67,5,26,33,1,21,22,116,64,61,25,3,24,43,42,62,20,51,12,52,59,4,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,66,93,16,14,7,18,37,40,225,74,65,38,4,24,51,41,53,16,72,14,52,59,3,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,0,2,67,74,40,33,26,38,47,55,153,76,49,0,4,17,33,44,94,41,44,19,52,59,12,7
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,75,33,25,25,1,15,15,99,60,64,0,3,42,23,9,23,12,60,99,61,46,1,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,72,70,6,32,30,19,35,41,122,69,48,0,3,14,39,47,85,58,46,99,61,46,1,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,65,79,22,26,21,25,41,45,142,70,45,0,3,15,36,48,82,61,47,3,61,46,3,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,65,88,5,20,12,49,54,64,195,81,55,0,4,14,47,78,97,40,60,12,43,66,4,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,77,73,6,24,27,13,32,36,135,68,49,0,3,24,28,37,86,46,41,8,43,66,5,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,65,54,4,25,46,9,30,33,153,65,46,0,2,17,43,33,90,57,22,7,43,66,3,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,6,66,47,6,28,53,1,20,21,78,60,39,0,2,23,28,8,15,70,19,17,43,66,5,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,5,66,71,1,37,29,19,36,41,123,68,50,0,3,20,37,62,99,48,33,25,43,66,3,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,70,53,9,12,47,1,21,22,81,60,50,0,2,20,29,25,63,54,17,17,43,66,3,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,0,2,73,89,46,28,11,57,58,71,212,81,45,0,3,13,48,76,98,48,53,19,43,66,3,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,3,65,44,17,29,56,2,23,24,85,62,47,1,2,17,29,42,83,61,23,18,43,66,1,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,1,1,73,89,27,21,11,61,60,75,194,86,59,0,4,11,50,78,98,37,63,10,43,66,7,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,5,6,67,77,25,18,23,40,49,57,236,82,52,0,4,13,41,50,56,35,46,22,43,66,6,8
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,68,63,2,19,37,4,26,28,119,65,50,0,3,21,37,46,99,43,48,2,43,66,2,6
